llat,llon,ulat,ulon,url
42.470918826854835,-126.70785873973709,42.82362018938834,-126.35515737720358,vz-raster-images/sample_data/LC08_CU_000004_20181231_20190201_C01_V01_INWM_EPSG4326_5000_3000_1000_1000.tif
42.17676589050188,-126.70785873973709,42.470918826854835,-126.35515737720358,vz-raster-images/sample_data/LC08_CU_000004_20181231_20190201_C01_V01_INWM_EPSG4326_5000_4000_1000_834.tif
43.52902291445537,-126.35515737720358,43.88172427698888,-126.1216690752064,vz-raster-images/sample_data/LC08_CU_000004_20181231_20190201_C01_V01_INWM_EPSG4326_6000_0_662_1000.tif
43.17632155192186,-126.35515737720358,43.52902291445537,-126.1216690752064,vz-raster-images/sample_data/LC08_CU_000004_20181231_20190201_C01_V01_INWM_EPSG4326_6000_1000_662_1000.tif
42.82362018938835,-126.35515737720358,43.17632155192186,-126.1216690752064,vz-raster-images/sample_data/LC08_CU_000004_20181231_20190201_C01_V01_INWM_EPSG4326_6000_2000_662_1000.tif
42.470918826854835,-126.35515737720358,42.82362018938834,-126.1216690752064,vz-raster-images/sample_data/LC08_CU_000004_20181231_20190201_C01_V01_INWM_EPSG4326_6000_3000_662_1000.tif
42.17676589050188,-126.35515737720358,42.470918826854835,-126.1216690752064,vz-raster-images/sample_data/LC08_CU_000004_20181231_20190201_C01_V01_INWM_EPSG4326_6000_4000_662_834.tif
42.26006945109239,-127.85885419966917,42.60661376682221,-127.51230988393935,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_0_0_1000_1000.tif
41.913525135362576,-127.85885419966917,42.26006945109239,-127.51230988393935,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_0_1000_1000_1000.tif
41.56698081963276,-127.85885419966917,41.913525135362576,-127.51230988393935,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_0_2000_1000_1000.tif
41.22043650390294,-127.85885419966917,41.566980819632754,-127.51230988393935,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_0_3000_1000_1000.tif
40.90993279700902,-127.85885419966917,41.22043650390294,-127.51230988393935,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_0_4000_1000_896.tif
42.26006945109239,-127.51230988393935,42.60661376682221,-127.16576556820954,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_1000_0_1000_1000.tif
41.913525135362576,-127.51230988393935,42.26006945109239,-127.16576556820954,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_1000_1000_1000_1000.tif
41.56698081963276,-127.51230988393935,41.913525135362576,-127.16576556820954,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_1000_2000_1000_1000.tif
41.22043650390294,-127.51230988393935,41.566980819632754,-127.16576556820954,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_1000_3000_1000_1000.tif
40.90993279700902,-127.51230988393935,41.22043650390294,-127.16576556820954,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_1000_4000_1000_896.tif
42.26006945109239,-127.16576556820954,42.60661376682221,-126.81922125247972,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_2000_0_1000_1000.tif
41.913525135362576,-127.16576556820954,42.26006945109239,-126.81922125247972,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_2000_1000_1000_1000.tif
41.56698081963276,-127.16576556820954,41.913525135362576,-126.81922125247972,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_2000_2000_1000_1000.tif
41.22043650390294,-127.16576556820954,41.566980819632754,-126.81922125247972,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_2000_3000_1000_1000.tif
40.90993279700902,-127.16576556820954,41.22043650390294,-126.81922125247972,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_2000_4000_1000_896.tif
42.26006945109239,-126.81922125247972,42.60661376682221,-126.4726769367499,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_3000_0_1000_1000.tif
41.913525135362576,-126.81922125247972,42.26006945109239,-126.4726769367499,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_3000_1000_1000_1000.tif
41.56698081963276,-126.81922125247972,41.913525135362576,-126.4726769367499,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_3000_2000_1000_1000.tif
41.22043650390294,-126.81922125247972,41.566980819632754,-126.4726769367499,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_3000_3000_1000_1000.tif
40.90993279700902,-126.81922125247972,41.22043650390294,-126.4726769367499,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_3000_4000_1000_896.tif
42.26006945109239,-126.4726769367499,42.60661376682221,-126.12613262102009,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_4000_0_1000_1000.tif
41.913525135362576,-126.4726769367499,42.26006945109239,-126.12613262102009,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_4000_1000_1000_1000.tif
41.56698081963276,-126.4726769367499,41.913525135362576,-126.12613262102009,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_4000_2000_1000_1000.tif
41.22043650390294,-126.4726769367499,41.566980819632754,-126.12613262102009,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_4000_3000_1000_1000.tif
40.90993279700902,-126.4726769367499,41.22043650390294,-126.12613262102009,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_4000_4000_1000_896.tif
42.26006945109239,-126.12613262102008,42.60661376682221,-125.77958830529026,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_5000_0_1000_1000.tif
41.913525135362576,-126.12613262102008,42.26006945109239,-125.77958830529026,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_5000_1000_1000_1000.tif
41.56698081963276,-126.12613262102008,41.913525135362576,-125.77958830529026,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_5000_2000_1000_1000.tif
41.22043650390294,-126.12613262102008,41.566980819632754,-125.77958830529026,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_5000_3000_1000_1000.tif
40.90993279700902,-126.12613262102008,41.22043650390294,-125.77958830529026,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_5000_4000_1000_896.tif
42.26006945109239,-125.77958830529026,42.60661376682221,-125.55883957617037,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_6000_0_637_1000.tif
41.913525135362576,-125.77958830529026,42.26006945109239,-125.55883957617037,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_6000_1000_637_1000.tif
41.56698081963276,-125.77958830529026,41.913525135362576,-125.55883957617037,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_6000_2000_637_1000.tif
41.22043650390294,-125.77958830529026,41.566980819632754,-125.55883957617037,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_6000_3000_637_1000.tif
40.90993279700902,-125.77958830529026,41.22043650390294,-125.55883957617037,vz-raster-images/sample_data/LC08_CU_000005_20181231_20190201_C01_V01_INWM_EPSG4326_6000_4000_637_896.tif
40.99058237425114,-127.26819698368585,41.331254781074556,-126.92752457686244,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_0_0_1000_1000.tif
40.649909967427725,-127.26819698368585,40.99058237425114,-126.92752457686244,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_0_1000_1000_1000.tif
40.30923756060431,-127.26819698368585,40.649909967427725,-126.92752457686244,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_0_2000_1000_1000.tif
39.968565153780894,-127.26819698368585,40.30923756060431,-126.92752457686244,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_0_3000_1000_1000.tif
39.64117897082359,-127.26819698368585,39.968565153780894,-126.92752457686244,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_0_4000_1000_961.tif
40.99058237425114,-126.92752457686244,41.331254781074556,-126.58685217003902,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_1000_0_1000_1000.tif
40.649909967427725,-126.92752457686244,40.99058237425114,-126.58685217003902,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_1000_1000_1000_1000.tif
40.30923756060431,-126.92752457686244,40.649909967427725,-126.58685217003902,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_1000_2000_1000_1000.tif
39.968565153780894,-126.92752457686244,40.30923756060431,-126.58685217003902,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_1000_3000_1000_1000.tif
39.64117897082359,-126.92752457686244,39.968565153780894,-126.58685217003902,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_1000_4000_1000_961.tif
40.99058237425114,-126.58685217003902,41.331254781074556,-126.24617976321561,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_2000_0_1000_1000.tif
40.649909967427725,-126.58685217003902,40.99058237425114,-126.24617976321561,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_2000_1000_1000_1000.tif
40.30923756060431,-126.58685217003902,40.649909967427725,-126.24617976321561,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_2000_2000_1000_1000.tif
39.968565153780894,-126.58685217003902,40.30923756060431,-126.24617976321561,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_2000_3000_1000_1000.tif
39.64117897082359,-126.58685217003902,39.968565153780894,-126.24617976321561,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_2000_4000_1000_961.tif
40.99058237425114,-126.24617976321561,41.331254781074556,-125.90550735639219,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_3000_0_1000_1000.tif
40.649909967427725,-126.24617976321561,40.99058237425114,-125.90550735639219,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_3000_1000_1000_1000.tif
40.30923756060431,-126.24617976321561,40.649909967427725,-125.90550735639219,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_3000_2000_1000_1000.tif
39.968565153780894,-126.24617976321561,40.30923756060431,-125.90550735639219,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_3000_3000_1000_1000.tif
39.64117897082359,-126.24617976321561,39.968565153780894,-125.90550735639219,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_3000_4000_1000_961.tif
40.99058237425114,-125.90550735639219,41.331254781074556,-125.56483494956878,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_4000_0_1000_1000.tif
40.649909967427725,-125.90550735639219,40.99058237425114,-125.56483494956878,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_4000_1000_1000_1000.tif
40.30923756060431,-125.90550735639219,40.649909967427725,-125.56483494956878,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_4000_2000_1000_1000.tif
39.968565153780894,-125.90550735639219,40.30923756060431,-125.56483494956878,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_4000_3000_1000_1000.tif
39.64117897082359,-125.90550735639219,39.968565153780894,-125.56483494956878,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_4000_4000_1000_961.tif
40.99058237425114,-125.56483494956878,41.331254781074556,-125.22416254274536,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_5000_0_1000_1000.tif
40.649909967427725,-125.56483494956878,40.99058237425114,-125.22416254274536,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_5000_1000_1000_1000.tif
40.30923756060431,-125.56483494956878,40.649909967427725,-125.22416254274536,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_5000_2000_1000_1000.tif
39.968565153780894,-125.56483494956878,40.30923756060431,-125.22416254274536,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_5000_3000_1000_1000.tif
39.64117897082359,-125.56483494956878,39.968565153780894,-125.22416254274536,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_5000_4000_1000_961.tif
40.99058237425114,-125.22416254274536,41.331254781074556,-125.01601170217626,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_6000_0_611_1000.tif
40.649909967427725,-125.22416254274536,40.99058237425114,-125.01601170217626,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_6000_1000_611_1000.tif
40.30923756060431,-125.22416254274536,40.649909967427725,-125.01601170217626,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_6000_2000_611_1000.tif
39.968565153780894,-125.22416254274536,40.30923756060431,-125.01601170217626,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_6000_3000_611_1000.tif
39.64117897082359,-125.22416254274536,39.968565153780894,-125.01601170217626,vz-raster-images/sample_data/LC08_CU_000006_20181231_20190201_C01_V01_INWM_EPSG4326_6000_4000_611_961.tif
45.221799089444794,-127.31211340784347,45.581563369021254,-126.952349128267,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_0_0_1000_1000.tif
44.862034809868334,-127.31211340784347,45.221799089444794,-126.952349128267,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_0_1000_1000_1000.tif
44.502270530291874,-127.31211340784347,44.862034809868334,-126.952349128267,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_0_2000_1000_1000.tif
44.142506250715414,-127.31211340784347,44.502270530291874,-126.952349128267,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_0_3000_1000_1000.tif
43.88167714802248,-127.31211340784347,44.142506250715414,-126.952349128267,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_0_4000_1000_725.tif
45.221799089444794,-126.952349128267,45.581563369021254,-126.59258484869054,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_1000_0_1000_1000.tif
44.862034809868334,-126.952349128267,45.221799089444794,-126.59258484869054,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_1000_1000_1000_1000.tif
44.502270530291874,-126.952349128267,44.862034809868334,-126.59258484869054,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_1000_2000_1000_1000.tif
44.142506250715414,-126.952349128267,44.502270530291874,-126.59258484869054,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_1000_3000_1000_1000.tif
43.88167714802248,-126.952349128267,44.142506250715414,-126.59258484869054,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_1000_4000_1000_725.tif
45.221799089444794,-126.59258484869055,45.581563369021254,-126.2328205691141,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_2000_0_1000_1000.tif
44.862034809868334,-126.59258484869055,45.221799089444794,-126.2328205691141,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_2000_1000_1000_1000.tif
44.502270530291874,-126.59258484869055,44.862034809868334,-126.2328205691141,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_2000_2000_1000_1000.tif
44.142506250715414,-126.59258484869055,44.502270530291874,-126.2328205691141,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_2000_3000_1000_1000.tif
43.88167714802248,-126.59258484869055,44.142506250715414,-126.2328205691141,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_2000_4000_1000_725.tif
45.221799089444794,-126.2328205691141,45.581563369021254,-125.87305628953763,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_3000_0_1000_1000.tif
44.862034809868334,-126.2328205691141,45.221799089444794,-125.87305628953763,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_3000_1000_1000_1000.tif
44.502270530291874,-126.2328205691141,44.862034809868334,-125.87305628953763,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_3000_2000_1000_1000.tif
44.142506250715414,-126.2328205691141,44.502270530291874,-125.87305628953763,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_3000_3000_1000_1000.tif
43.88167714802248,-126.2328205691141,44.142506250715414,-125.87305628953763,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_3000_4000_1000_725.tif
45.221799089444794,-125.87305628953763,45.581563369021254,-125.51329200996116,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_4000_0_1000_1000.tif
44.862034809868334,-125.87305628953763,45.221799089444794,-125.51329200996116,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_4000_1000_1000_1000.tif
44.502270530291874,-125.87305628953763,44.862034809868334,-125.51329200996116,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_4000_2000_1000_1000.tif
44.142506250715414,-125.87305628953763,44.502270530291874,-125.51329200996116,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_4000_3000_1000_1000.tif
43.88167714802248,-125.87305628953763,44.142506250715414,-125.51329200996116,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_4000_4000_1000_725.tif
45.221799089444794,-125.51329200996116,45.581563369021254,-125.1535277303847,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_5000_0_1000_1000.tif
44.862034809868334,-125.51329200996116,45.221799089444794,-125.1535277303847,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_5000_1000_1000_1000.tif
44.502270530291874,-125.51329200996116,44.862034809868334,-125.1535277303847,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_5000_2000_1000_1000.tif
44.142506250715414,-125.51329200996116,44.502270530291874,-125.1535277303847,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_5000_3000_1000_1000.tif
43.88167714802248,-125.51329200996116,44.142506250715414,-125.1535277303847,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_5000_4000_1000_725.tif
45.221799089444794,-125.15352773038471,45.581563369021254,-124.91824189154171,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_6000_0_654_1000.tif
44.862034809868334,-125.15352773038471,45.221799089444794,-124.91824189154171,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_6000_1000_654_1000.tif
44.502270530291874,-125.15352773038471,44.862034809868334,-124.91824189154171,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_6000_2000_654_1000.tif
44.142506250715414,-125.15352773038471,44.502270530291874,-124.91824189154171,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_6000_3000_654_1000.tif
43.88167714802248,-125.15352773038471,44.142506250715414,-124.91824189154171,vz-raster-images/sample_data/LC08_CU_001003_20181231_20190131_C01_V01_INWM_EPSG4326_6000_4000_654_725.tif
43.94362229810842,-126.70585124458087,44.296885812396305,-126.35258773029298,vz-raster-images/sample_data/LC08_CU_001004_20181231_20190201_C01_V01_INWM_EPSG4326_0_0_1000_1000.tif
43.59035878382054,-126.70585124458087,43.94362229810842,-126.35258773029298,vz-raster-images/sample_data/LC08_CU_001004_20181231_20190201_C01_V01_INWM_EPSG4326_0_1000_1000_1000.tif
43.23709526953266,-126.70585124458087,43.59035878382054,-126.35258773029298,vz-raster-images/sample_data/LC08_CU_001004_20181231_20190201_C01_V01_INWM_EPSG4326_0_2000_1000_1000.tif
42.88383175524478,-126.70585124458087,43.23709526953266,-126.35258773029298,vz-raster-images/sample_data/LC08_CU_001004_20181231_20190201_C01_V01_INWM_EPSG4326_0_3000_1000_1000.tif
42.60651989652878,-126.70585124458087,42.88383175524477,-126.35258773029298,vz-raster-images/sample_data/LC08_CU_001004_20181231_20190201_C01_V01_INWM_EPSG4326_0_4000_1000_785.tif
